phase,phase_code,date,day,plot,distance,evaluators,start_time,end_time,encounter_time,height,zone,family,genus,species,location_m,location_type,behavior,mass,body_len,tail_len,photo_code,hyssop_code,capture_code,additional_obs,year,month,day2,OPE,rain,fuel,total_hrs,hr_pp,ppls,flights,temp,hum,luna,elev,eastings,northings,long,lat
LC,2,10/4/2014,9,25,500,3,21:05:00,21:45:00,21:05:00,920,19L,Craugastoridae,Pristimantis,sp inglenaranja,0,en hojarasca,atento,,0.6,,,,,juvenil,2014,10,4,15,2,641,2280,11.8134715,193,0,18.75,100.885,0.76,923.75,281733,8562807,-71.01233208,-12.99272298
LC,2,10/4/2014,9,25,500,,21:05:00,21:45:00,21:33:00,926,19L,Craugastoridae,Noblella,sp,0,en hojarasca,activo,,,,,,,se escapo,2014,10,4,15,2,641,2280,11.8134715,193,0,18.75,100.885,0.76,923.75,281733,8562807,-71.01233208,-12.99272298
LC,2,10/4/2014,9,25,500,,21:05:00,21:45:00,21:19:00,925,19L,Craugastoridae,Pristimantis,ockendeni,140,sobre hoja,atento,1.58,25.9,,,2Bd112,,,2014,10,4,15,2,641,2280,11.8134715,193,0,18.75,100.885,0.76,923.75,281733,8562807,-71.01233208,-12.99272298
LC,2,10/4/2014,9,25,500,3,21:05:00,21:45:00,21:30:00,,19L,Craugastoridae,Pristimantis,olivaceus,10,sobre hoja,atento,0.99,26,,1032-1059,2Bd113,1544393,,2014,10,4,15,2,641,2280,11.8134715,193,0,18.75,100.885,0.76,923.75,281733,8562807,-71.01233208,-12.99272298
LC,2,10/4/2014,9,25,500,,21:05:00,21:45:00,21:45:00,936,19L,Craugastoridae,Pristimantis,gagliardi,50,sobre rama,saltando,0.69,19,,,2Bd111,,,2014,10,4,15,2,641,2280,11.8134715,193,0,18.75,100.885,0.76,923.75,281733,8562807,-71.01233208,-12.99272298
LC,2,10/4/2014,9,25,500,,21:05:00,21:45:00,21:43:00,933,19L,Craugastoridae,Noblella,sp,20,en hoja,alerta,0.14,10.2,,,2Bd109,,,2014,10,4,15,2,641,2280,11.8134715,193,0,18.75,100.885,0.76,923.75,281733,8562807,-71.01233208,-12.99272298
LC,2,10/4/2014,9,25,500,,21:05:00,21:45:00,21:33:00,926,19L,Craugastoridae,Noblella,sp,0,en hojarasca,activo,0.11,9.2,,,2Bd110,,,2014,10,4,15,2,641,2280,11.8134715,193,0,18.75,100.885,0.76,923.75,281733,8562807,-71.01233208,-12.99272298
LC,2,10/4/2014,9,26,500,,22:37:00,23:17:00,23:15:00,,19L,Craugastoridae,Oreobates,amarakaeri,0,en hojarasca,saltando,,,,,,,,2014,10,4,15,2,641,2280,11.8134715,193,0,18.5,99.002,0.76,934.25,281790,8562864,-71.01180264,-12.99221193
LC,2,10/4/2014,9,26,500,3,22:37:00,23:17:00,23:11:00,,,Bufonidae,Rhinella,tacana,110,sobre hoja,atento,1.41,37.1,,,2Bd114,,,2014,10,4,15,2,641,2280,11.8134715,193,0,18.5,99.002,0.76,934.25,281790,8562864,-71.01180264,-12.99221193
LC,2,10/5/2014,10,49,150,,18:40:00,19:20:00,19:07:00,1034,19L,Bufonidae,Rhinella,tacana,0,en hojarasca,activo,1.24,23.6,,,2Bd117,,,2014,10,5,15,0,442,2280,11.8134715,193,12,22.5,87.958,0.86,1031.75,282154,8562531,-71.00847237,-12.99524725
LC,2,10/5/2014,10,49,150,3,18:40:00,19:20:00,18:56:00,1037,19L,Craugastoridae,Pristimantis,ockendeni,120,sobre hoja,alerta,0.49,17.9,,,2Bd116,,,2014,10,5,15,0,442,2280,11.8134715,193,12,22.5,87.958,0.86,1031.75,282154,8562531,-71.00847237,-12.99524725
LC,2,10/5/2014,10,50,150,3,19:45:00,20:25:00,21:47:00,,,Bufonidae,Rhinella,tacana,0,en hojarasca,caminando,2.48,33.7,,,2Bd118,,,2014,10,5,15,0,442,2280,11.8134715,193,12,22.5,92.128,0.86,1023.75,282141,8562600,-71.00858716,-12.99462276
LC,2,10/5/2014,10,50,150,,19:45:00,20:25:00,21:48:00,,19L,Craugastoridae,Noblella,sp,10,sobre hoja,alerta,0.29,12.8,,,2Bd119,,,2014,10,5,15,0,442,2280,11.8134715,193,12,22.5,92.128,0.86,1023.75,282141,8562600,-71.00858716,-12.99462276
LC,2,10/5/2014,10,61,50,,21:25:00,22:05:00,21:47:00,,19L,Craugastoridae,Pristimantis,danae,30,en hoja,alerta,1.76,27.1,,,2Bd122,,,2014,10,5,15,0,442,2280,11.8134715,193,12,22,93.669,0.86,1060.25,282264,8562430,-71.00746598,-12.99616784
LC,2,10/5/2014,10,61,50,,21:25:00,22:05:00,21:46:00,,19L,Craugastoridae,Pristimantis,danae,30,en hoja,alerta,1.56,28.4,,,2Bd123,,,2014,10,5,15,0,442,2280,11.8134715,193,12,22,93.669,0.86,1060.25,282264,8562430,-71.00746598,-12.99616784
LC,2,10/5/2014,10,61,50,,21:25:00,22:05:00,21:26:00,,19L,Craugastoridae,Pristimantis,danae,0,en hojarasca,saltando,1.41,26.9,,,2Bd121,,,2014,10,5,15,0,442,2280,11.8134715,193,12,22,93.669,0.86,1060.25,282264,8562430,-71.00746598,-12.99616784
LC,2,10/5/2014,10,61,50,,21:25:00,22:05:00,21:58:00,1069,19L,Leptodactylidae,Adenomera,andreae,0,en hojarasca,saltando,1.21,24,,,2Bd125,,sin lineas,2014,10,5,15,0,442,2280,11.8134715,193,12,22,93.669,0.86,1060.25,282264,8562430,-71.00746598,-12.99616784
LC,2,10/5/2014,10,61,50,,21:25:00,22:05:00,21:56:00,1066,19L,Leptodactylidae,Adenomera,andreae,0,en hojarasca,saltando,1.16,23.2,,,2Bd124,154395,sin lineas,2014,10,5,15,0,442,2280,11.8134715,193,12,22,93.669,0.86,1060.25,282264,8562430,-71.00746598,-12.99616784
LC,2,10/5/2014,10,61,50,3,21:25:00,22:05:00,21:49:00,1065,19L,Craugastoridae,Pristimantis,ockendeni,0,en hojarasca,alerta,0.27,14.9,,,2Bd120,,,2014,10,5,15,0,442,2280,11.8134715,193,12,22,93.669,0.86,1060.25,282264,8562430,-71.00746598,-12.99616784
LC,2,10/5/2014,10,62,50,5,22:45:00,23:10:00,22:50:00,1060,19L,Bufonidae,Rhinella,tacana,0,en hojarasca,saltando,1.19,25.6,,,2Bd126,,,2014,10,5,15,0,442,2280,11.8134715,193,12,21.5,95.704,0.86,1050.5,282215,8562499,-71.00791254,-12.99554079
LC,2,10/5/2014,10,62,50,,22:45:00,23:10:00,22:46:00,,19L,Craugastoridae,Noblella,sp,0,en hojarasca,alerta,0.27,13.3,,,2Bd127,,,2014,10,5,15,0,442,2280,11.8134715,193,12,21.5,95.704,0.86,1050.5,282215,8562499,-71.00791254,-12.99554079
LC,2,10/5/2014,10,62,50,,22:45:00,23:10:00,23:00:00,,19L,Craugastoridae,Noblella,sp,0,en hojarasca,saltando,0.26,12.6,,,2Bd128,,,2014,10,5,15,0,442,2280,11.8134715,193,12,21.5,95.704,0.86,1050.5,282215,8562499,-71.00791254,-12.99554079
LC,2,10/6/2014,11,34,500,,18:00:00,18:30:00,18:28:00,,19L,Leptodactylidae,Adenomera,andreae,0,en hojarasca,saltando,1.25,23.5,,,2Bd134,,sin lineas,2014,10,6,15,6.3,425,2320,12.02072539,193,7,21.5,99.947,0.93,897.75,282041,8563202,-71.00946496,-12.98917528
LC,2,10/6/2014,11,34,500,4,18:00:00,18:30:00,18:28:00,911,19L,Craugastoridae,Pristimantis,ockendeni,180,sobre hoja,cantando,1.25,24.7,,,2Bd130,,,2014,10,6,15,6.3,425,2320,12.02072539,193,7,21.5,99.947,0.93,897.75,282041,8563202,-71.00946496,-12.98917528
LC,2,10/6/2014,11,34,500,,18:00:00,18:30:00,18:21:00,,19L,Leptodactylidae,Adenomera,andreae,0,en hojarasca,cantando,1.05,22.4,,,2Bd133,,sin lineas,2014,10,6,15,6.3,425,2320,12.02072539,193,7,21.5,99.947,0.93,897.75,282041,8563202,-71.00946496,-12.98917528
LC,2,10/6/2014,11,34,500,,18:00:00,18:30:00,18:06:00,912,19L,Craugastoridae,Pristimantis,gagliardi,50,en hoja de bromelia,atento,0.65,18.4,,,2Bd131,,,2014,10,6,15,6.3,425,2320,12.02072539,193,7,21.5,99.947,0.93,897.75,282041,8563202,-71.00946496,-12.98917528
LC,2,10/6/2014,11,34,500,,18:00:00,18:30:00,18:01:00,,19L,Craugastoridae,Pristimantis,gagliardi,40,sobre hoja,amplexus,0.6,18.4,,,2Bd136,,,2014,10,6,15,6.3,425,2320,12.02072539,193,7,21.5,99.947,0.93,897.75,282041,8563202,-71.00946496,-12.98917528
LC,2,10/6/2014,11,34,500,,18:00:00,18:30:00,18:30:00,912,19L,Craugastoridae,Pristimantis,ockendeni,150,en hoja,alerta,0.35,16.5,,,2Bd132,,,2014,10,6,15,6.3,425,2320,12.02072539,193,7,21.5,99.947,0.93,897.75,282041,8563202,-71.00946496,-12.98917528
LC,2,10/6/2014,11,34,500,,18:00:00,18:30:00,18:01:00,,19L,Craugastoridae,Pristimantis,gagliardi,40,sobre hoja,amplexus,0.25,11.7,,,2Bd135,,,2014,10,6,15,6.3,425,2320,12.02072539,193,7,21.5,99.947,0.93,897.75,282041,8563202,-71.00946496,-12.98917528
LC,2,10/6/2014,11,33,500,4,19:15:00,19:45:00,19:35:00,,,Bufonidae,Rhinella,tacana,50,sobre hoja,cantando,1.41,24.5,,,2Bd137,,,2014,10,6,15,6.3,425,2320,12.02072539,193,7,21,99.947,0.93,868.5,281965,8563226,-71.01016359,-12.98895297
LC,2,10/6/2014,11,33,500,,19:15:00,19:45:00,19:20:00,,19L,Craugastoridae,Pristimantis,ockendeni,150,sobre hoja,alerta,0.31,16.9,,,2Bd138,,,2014,10,6,15,6.3,425,2320,12.02072539,193,7,21,99.947,0.93,868.5,281965,8563226,-71.01016359,-12.98895297
LC,2,10/6/2014,11,41,250,,20:43:00,21:13:00,20:53:00,,,Bufonidae,Rhinella,tacana,50,sobre hoja,alerta,2.06,31.1,,,2Bd143,,,2014,10,6,15,6.3,425,2320,12.02072539,193,7,20.5,106.799,0.93,956,282078,8562846,-71.00914986,-12.99239514
LC,2,10/6/2014,11,41,250,4,20:43:00,21:13:00,20:47:00,955,19L,Craugastoridae,Pristimantis,danae,140,sobre hoja,alerta,1.74,29.3,,,2Bd141,,,2014,10,6,15,6.3,425,2320,12.02072539,193,7,20.5,106.799,0.93,956,282078,8562846,-71.00914986,-12.99239514
LC,2,10/6/2014,11,41,250,,20:43:00,21:13:00,20:49:00,,,Bufonidae,Rhinella,tacana,40,sobre hoja,cantando,1.37,25.2,,,2Bd142,,,2014,10,6,15,6.3,425,2320,12.02072539,193,7,20.5,106.799,0.93,956,282078,8562846,-71.00914986,-12.99239514
LC,2,10/6/2014,11,41,250,,20:43:00,21:13:00,21:00:00,965,19L,Craugastoridae,Noblella,sp,10,sobre hoja,alerta,0.2,11.5,,,2Bd144,,,2014,10,6,15,6.3,425,2320,12.02072539,193,7,20.5,106.799,0.93,956,282078,8562846,-71.00914986,-12.99239514
LC,2,10/6/2014,11,42,250,4,21:36:00,22:06:00,21:58:00,,,Bufonidae,Rhinella,tacana,110,sobre hoja,cantando,1.09,24,,,2Bd145,,,2014,10,6,15,6.3,425,2320,12.02072539,193,7,20.5,107.701,0.93,964.5,282085,8562901,-71.00908136,-12.99189859
LC,2,10/6/2014,11,51,150,4,22:50:00,23:20:00,23:05:00,1006,19L,Bufonidae,Rhinella,tacana,0,en hojarasca,saltando,1.33,27.6,,,2Bd147,,,2014,10,6,15,6.3,425,2320,12.02072539,193,7,20.5,101.184,0.93,1005.5,282114,8562656,-71.00883191,-12.99411476
LC,2,10/6/2014,11,51,150,,22:50:00,23:20:00,23:18:00,,19L,Leptodactylidae,Adenomera,andreae,0,en hojarasca,saltando,0.62,18.2,,,2Bd148,,sin lineas,2014,10,6,15,6.3,425,2320,12.02072539,193,7,20.5,101.184,0.93,1005.5,282114,8562656,-71.00883191,-12.99411476
LC,2,10/6/2014,11,52,150,,23:36:00,0:06:00,23:41:00,,19L,Leptodactylidae,Adenomera,andreae,0,en hojarasca,saltando,1.53,25.7,,,2Bd150,,sin lineas,2014,10,6,15,6.3,425,2320,12.02072539,193,7,20.5,101.184,0.93,986.75,282122,8562722,-71.00875339,-12.99351888
LC,2,10/6/2014,11,52,150,4,23:36:00,0:06:00,23:54:00,980,19L,Craugastoridae,Pristimantis,aff pharangobates,0,en hojarasca,saltando,0.44,16.8,,,2Bd149,,,2014,10,6,15,6.3,425,2320,12.02072539,193,7,20.5,101.184,0.93,986.75,282122,8562722,-71.00875339,-12.99351888
LC,2,10/6/2014,11,52,150,,23:36:00,0:06:00,23:58:00,,19L,Craugastoridae,Noblella,sp,0,en hojarasca,saltando,0.31,9.3,,,2Bd151,,,2014,10,6,15,6.3,425,2320,12.02072539,193,7,20.5,101.184,0.93,986.75,282122,8562722,-71.00875339,-12.99351888
LC,2,10/7/2014,12,8,1000,4,19:36:00,20:06:00,19:43:00,,19L,Craugastoridae,Pristimantis,gagliardi,0,en hojarasca,saltando,0.23,13.5,,,2Bd158,,,2014,10,7,15,0,452,2320,12.02072539,193,9,21,98.055,0.98,820.75,281585,8563480,-71.01364697,-12.98663043
LC,2,10/7/2014,12,44,250,,22:12:00,22:32:00,22:18:00,975,19L,Craugastoridae,Pristimantis,ockendeni,120,sobre hoja,cantando,0.44,1.36,,,2Bd160,,,2014,10,7,15,0,452,2320,12.02072539,193,9,21.5,100.309,0.98,963.25,282179,8563016,-71.00820674,-12.99086602
LC,2,10/7/2014,12,44,250,,22:12:00,22:32:00,22:11:00,,19L,Craugastoridae,Pristimantis,ockendeni,30,sobre hoja,atento,0.2,12.8,,,2Bd159,,,2014,10,7,15,0,452,2320,12.02072539,193,9,21.5,100.309,0.98,963.25,282179,8563016,-71.00820674,-12.99086602
LC,2,10/7/2014,12,43,250,,22:50:00,23:20:00,23:00:00,,19L,Craugastoridae,Noblella,sp,0,en hojarasca,saltando,,,,,,,se escapo,2014,10,7,15,0,452,2320,12.02072539,193,9,21,103.356,0.98,960.75,282155,8562946,-71.008433,-12.99149691
LC,2,10/7/2014,12,43,250,4,22:50:00,23:20:00,23:15:00,982,19L,Craugastoridae,Pristimantis,gagliardi,70,sobre hoja,alerta,0.36,12.36,,,2Bd161,,,2014,10,7,15,0,452,2320,12.02072539,193,9,21,103.356,0.98,960.75,282155,8562946,-71.008433,-12.99149691
LC,2,10/8/2014,12,63,50,4,1:07:00,1:37:00,1:30:00,1014,19L,Bufonidae,Rhinella,tacana,30,axila de una p;anta parecida a una heliconia gigante,cantando,1.4,23.3,,,2Bd163,,,2014,10,8,14,0,514,2280,11.93717277,191,15,20.5,100.69,1,1019,282226,8562574,-71.00780571,-12.99486378
LC,2,10/8/2014,12,64,50,,1:55:00,2:25:00,2:20:00,,19L,Hylidae,Osteocephalus,mimeticus,20,sobre hoja,cantando,,,,,,,se escapo,2014,10,8,14,0,514,2280,11.93717277,191,15,20.5,101.184,1,996.5,282189,8562639,-71.00814197,-12.99427373
LC,2,10/8/2014,12,64,50,4,1:55:00,2:25:00,2:20:00,,19L,Hylidae,Osteocephalus,mimeticus,0,sobre una hoja en un pozo de una quebrada,cantando,4.85,44.1,,,2Bd164,154405,,2014,10,8,14,0,514,2280,11.93717277,191,15,20.5,101.184,1,996.5,282189,8562639,-71.00814197,-12.99427373
DR,3,1/31/2015,1,1,1000,3,18:55:00,19:30:00,19:10:00,1020,19L,Bufonidae,Rhinella,gr margaritifera,0,hojarasca,saltando,1.86,27,,106-4991/4998,3Bd002,,Comenzo a llover 19:35,2015,1,31,8,0,192,950,13.57142857,70,39,22,95,0.87,846.75,281366,8563097,-71.01569305,-12.990076
DR,3,1/31/2015,1,1,1000,3,18:55:00,19:30:00,19:00:00,845,19L,Craugastoridae,Pristimantis,aff altamazonica,1,hoja,alerta,0.17,11.3,,106-4980/106-4981,3Bd001,154415,Comenzo a llover 19:35,2015,1,31,8,0,192,950,13.57142857,70,39,22,95,0.87,846.75,281366,8563097,-71.01569305,-12.990076
DR,3,1/31/2015,1,1,1000,3,18:55:00,19:30:00,19:13:00,1021,19L,Craugastoridae,Pristimantis,aff altamazonica,0.7,hojarasca,atento,0.11,10.5,,106-4986/106-4990,3Bd003,,Comenzo a llover 19:35,2015,1,31,8,0,192,950,13.57142857,70,39,22,95,0.87,846.75,281366,8563097,-71.01569305,-12.990076
DR,3,1/31/2015,1,2,1000,3,20:20:00,21:00:00,20:28:00,1022,19L,Craugastoridae,Pristimantis,aff altamazonica,0,hojarasca,saltando,0.08,0.82,,,3Bd004,,Lluvia suave en medio de la evaluaci??n,2015,1,31,8,0,192,950,13.57142857,70,39,20.5,100,0.87,840,281404,8563149,-71.01533907,-12.98960878
DR,3,1/31/2015,1,44,250,3,22:50:00,23:30:00,22:55:00,967,19L,Leptodactylidae,Adenomera,andreae,0,hojarasca,saltando,1.15,23.2,,,3Bd007,,La lluvia paro,2015,1,31,8,0,192,950,13.57142857,70,39,19,100,0.87,963.25,282179,8563016,-71.00820674,-12.99086602
DR,3,1/31/2015,1,43,250,3,23:45:00,0:25:00,23:50:00,1023,19L,Bufonidae,Rhinella,tacana,0,hojarasca,alerta,2.78,31.8,,,3Bd008,,,2015,1,31,8,0,192,950,13.57142857,70,39,19,100.5,0.87,960.75,282155,8562946,-71.008433,-12.99149691
DR,3,2/1/2015,2,25,500,4,18:55:00,19:25:00,19:15:00,,,Craugastoridae,Pristimantis,danae,1.6,hoja,cantando,,,,,,,"Llovio por la tarde antes de la evaluaci??n, registro auditivo",2015,2,1,8,3,150,950,13.57142857,70,15,19,102,0.93,923.75,281733,8562807,-71.01233208,-12.99272298
DR,3,2/1/2015,2,26,500,4,19:37:00,20:07:00,19:43:00,1026,19L,Craugastoridae,Pristimantis,aff altamazonica,0.15,hoja,atento,0.14,11,,107-5015/107-5025,3Bd011,,Despejado con presencia de luna llena,2015,2,1,8,3,150,950,13.57142857,70,15,19.5,102,0.93,934.25,281790,8562864,-71.01180264,-12.99221193
DR,3,2/1/2015,2,56,150,4,22:25:00,22:55:00,22:51:00,1027,19L,Leptodactylidae,Adenomera,andreae,0,hojarasca,saltando,1.97,21.08,,,3Bd013,,Despejado con presencia de luna llena,2015,2,1,8,3,150,950,13.57142857,70,15,19,99,0.93,976,282275,8562940,-71.00732757,-12.99155968
DR,3,2/1/2015,2,56,150,4,22:25:00,22:55:00,22:50:00,982,19L,Leptodactylidae,Adenomera,andreae,0,hojarasca,saltando,0.17,8.7,,107-5044/107-5052,3Bd015,,Despejado con presencia de luna llena,2015,2,1,8,3,150,950,13.57142857,70,15,19,99,0.93,976,282275,8562940,-71.00732757,-12.99155968
DR,3,2/1/2015,2,56,150,4,22:25:00,22:55:00,22:49:00,983,19L,Leptodactylidae,Adenomera,andreae,0.3,hoja,alerta,0.07,8.2,,107-5053/107-5055,3Bd016,,Despejado con presencia de luna llena,2015,2,1,8,3,150,950,13.57142857,70,15,19,99,0.93,976,282275,8562940,-71.00732757,-12.99155968
DR,3,2/1/2015,2,56,150,4,22:25:00,22:55:00,22:55:00,1027,19L,Craugastoridae,Pristimantis,danae,0.2,hoja,atento,0.05,8.5,,107-5035/107-5042,3Bd014,,Despejado con presencia de luna llena,2015,2,1,8,3,150,950,13.57142857,70,15,19,99,0.93,976,282275,8562940,-71.00732757,-12.99155968
DR,3,2/1/2015,2,55,150,4,23:35:00,0:05:00,23:55:00,980,19L,Craugastoridae,Pristimantis,danae,0.1,hoja,alerta,0.07,8.9,,107-5056/107-5062,3Bd017,,Despejado con presencia de luna llena,2015,2,1,8,3,150,950,13.57142857,70,15,19,99,0.93,965.75,282204,8562882,-71.00798608,-12.99207878
DR,3,2/1/2015,2,55,150,4,23:35:00,0:05:00,23:50:00,1028,19L,Bufonidae,Rhinella,tacana,0.6,musgo,alerta,0.07,9.8,,107-5064/107-5070; 3575-3576;3520-3540;3549,3Bd018,,Despejado con presencia de luna llena,2015,2,1,8,3,150,950,13.57142857,70,15,19,99,0.93,965.75,282204,8562882,-71.00798608,-12.99207878
DR,3,2/1/2015,1,43,250,3,23:45:00,0:25:00,0:17:00,1024,19L,Craugastoridae,Noblella,sp,0,hojarasca,saltando,0.1,10,,,3Bd009,,La lluvia paro,2015,2,1,8,3,150,950,13.57142857,70,15,19,100.5,0.87,960.75,282155,8562946,-71.008433,-12.99149691
DR,3,2/2/2015,3,10,1000,5,19:00:00,19:24:00,19:06:00,,,Craugastoridae,Noblella,sp,0,hojarasca,alerta,,5.2,,,3Bd023,,"Luna llena, la balanza no funciono",2015,2,2,8,0,155,910,13.58208955,67,37,21,100,0.97,786.75,281658,8563594,-71.01296595,-12.98560541
DR,3,2/2/2015,3,10,1000,5,19:00:00,19:24:00,19:00:00,765,19L,Craugastoridae,Noblella,sp,0,hojarasca,alerta,,9.3,,,3Bd022,,"Luna llena, la balanza no funciono",2015,2,2,8,0,155,910,13.58208955,67,37,21,100,0.97,786.75,281658,8563594,-71.01296595,-12.98560541
DR,3,2/2/2015,3,10,1000,5,19:00:00,19:24:00,19:24:00,784,19L,Craugastoridae,Pristimantis,gagliardi,0.1,hoja,alerta,,10.3,,,3Bd020,,"Luna llena, la balanza no funciono",2015,2,2,8,0,155,910,13.58208955,67,37,21,100,0.97,786.75,281658,8563594,-71.01296595,-12.98560541
DR,3,2/2/2015,3,10,1000,5,19:00:00,19:24:00,19:20:00,784,19L,Phyllomedusidae,Callimedusa,tomopterna,2,tallo,alerta,3.2,44,,,3Bd021,,Luna llena,2015,2,2,8,0,155,910,13.58208955,67,37,21,100,0.97,786.75,281658,8563594,-71.01296595,-12.98560541
DR,3,2/2/2015,3,10,1000,5,19:00:00,19:24:00,19:05:00,1029,19L,Bufonidae,Rhinella,gr margaritifera,0,hojarasca,atento,3,32.1,,,3Bd019,,Luna llena,2015,2,2,8,0,155,910,13.58208955,67,37,21,100,0.97,786.75,281658,8563594,-71.01296595,-12.98560541
DR,3,2/2/2015,3,9,1000,5,20:00:00,20:24:00,20:01:00,801,19L,Craugastoridae,Pristimantis,danae,0.5,hoja,atento,,11.3,,,3Bd026,,"Luna llena, la balanza no funciono",2015,2,2,8,0,155,910,13.58208955,67,37,21,100,0.97,812.5,281642,8563518,-71.01311893,-12.98629109
DR,3,2/2/2015,3,9,1000,5,20:00:00,20:24:00,20:20:00,810,19L,Bufonidae,Rhinella,gr margaritifera,0.3,hoja,alerta,1.15,25,,,3Bd025,,Luna llena,2015,2,2,8,0,155,910,13.58208955,67,37,21,100,0.97,812.5,281642,8563518,-71.01311893,-12.98629109
DR,3,2/2/2015,3,8,1000,5,20:37:00,21:01:00,20:49:00,1031,19L,Craugastoridae,Pristimantis,sp inglenaranja,0.2,hoja,atento,,6.5,,,3Bd028,,"Luna llena, la balanza no funciono",2015,2,2,8,0,155,910,13.58208955,67,37,21,100,0.97,820.75,281585,8563480,-71.01364697,-12.98663043
DR,3,2/2/2015,3,8,1000,5,20:37:00,21:01:00,20:44:00,1030,19L,Craugastoridae,Pristimantis,danae,0.1,hoja,atento,,9.8,,,3Bd027,,"Luna llena, la balanza no funciono",2015,2,2,8,0,155,910,13.58208955,67,37,21,100,0.97,820.75,281585,8563480,-71.01364697,-12.98663043
DR,3,2/2/2015,3,64,50,4,23:30:00,0:00:00,23:42:00,,,Phyllomedusidae,Callimedusa,tomopterna,2,hoja,activo,4,42.6,,,3Bd033,,Parcialmente nublado,2015,2,2,8,0,155,910,13.58208955,67,37,20,95,0.97,996.5,282189,8562639,-71.00814197,-12.99427373
DR,3,2/2/2015,3,64,50,4,23:30:00,0:00:00,23:45:00,,,Craugastoridae,Oreobates,amarakaeri,0,hojarasca,saltando,1.2,24.7,,,3Bd034,,Parcialmente nublado,2015,2,2,8,0,155,910,13.58208955,67,37,20,95,0.97,996.5,282189,8562639,-71.00814197,-12.99427373
DR,3,2/2/2015,3,64,50,4,23:30:00,0:00:00,23:35:00,,,Bufonidae,Rhinella,tacana,1.5,hoja,activo,1.19,28.2,,,3Bd032,,Parcialmente nublado,2015,2,2,8,0,155,910,13.58208955,67,37,20,95,0.97,996.5,282189,8562639,-71.00814197,-12.99427373
DR,3,2/2/2015,3,64,50,4,23:30:00,0:00:00,23:52:00,1035,19L,Bufonidae,Rhinella,tacana,0.7,hoja,activo,0.85,14.1,,,3Bd035,,Parcialmente nublado,2015,2,2,8,0,155,910,13.58208955,67,37,20,95,0.97,996.5,282189,8562639,-71.00814197,-12.99427373
DR,3,2/2/2015,3,64,50,4,23:30:00,0:00:00,23:07:00,1004,19L,Craugastoridae,Pristimantis,danae,0,hojarasca,atento,0.75,19.8,,,3Bd031,,Parcialmente nublado,2015,2,2,8,0,155,910,13.58208955,67,37,20,95,0.97,996.5,282189,8562639,-71.00814197,-12.99427373
DR,3,2/2/2015,3,64,50,4,23:30:00,0:00:00,23:58:00,1036,19L,Craugastoridae,Pristimantis,gagliardi,0.4,hoja,alerta,0.25,11.8,,,3Bd036,,Parcialmente nublado,2015,2,2,8,0,155,910,13.58208955,67,37,20,95,0.97,996.5,282189,8562639,-71.00814197,-12.99427373
DR,3,2/2/2015,3,64,50,4,23:30:00,0:00:00,23:51:00,1035,19L,Bufonidae,Rhinella,tacana,0.6,hoja,atento,0.25,13.6,,,3Bd037,,Parcialmente nublado,2015,2,2,8,0,155,910,13.58208955,67,37,20,95,0.97,996.5,282189,8562639,-71.00814197,-12.99427373
DR,3,2/3/2015,3,65,50,4,0:33:00,1:03:00,0:50:00,1004,19L,Bufonidae,Rhinella,tacana,0.4,tubo,alerta,2.65,32.4,,,3Bd038,,Parcialmente nublado,2015,2,3,8,0.5,280,910,13.58208955,67,15,20,94,0.99,1001.75,282245,8562702,-71.00762132,-12.99370838
DR,3,2/3/2015,3,65,50,4,0:33:00,1:03:00,0:40:00,998,19L,Centrolenidae,Cochranella,nola,1.3,hoja,alerta,0.85,23.2,,,3Bd040,,Parcialmente nublado,2015,2,3,8,0.5,280,910,13.58208955,67,15,20,94,0.99,1001.75,282245,8562702,-71.00762132,-12.99370838
DR,3,2/3/2015,3,65,50,4,0:33:00,1:03:00,0:54:00,1037,19L,Bufonidae,Rhinella,tacana,0.5,hoja,activo,0.35,16.2,,,3bD041,,Parcialmente nublado,2015,2,3,8,0.5,280,910,13.58208955,67,15,20,94,0.99,1001.75,282245,8562702,-71.00762132,-12.99370838
DR,3,2/3/2015,3,65,50,4,0:33:00,1:03:00,0:39:00,,,Craugastoridae,Pristimantis,danae,0.1,hoja,activo,0.3,18.5,,,3Bd039,,Parcialmente nublado,2015,2,3,8,0.5,280,910,13.58208955,67,15,20,94,0.99,1001.75,282245,8562702,-71.00762132,-12.99370838
DR,3,2/3/2015,4,40,250,4,19:00:00,19:30:00,19:19:00,1039,19L,Bufonidae,Rhinella,tacana,0.3,hoja,alerta,1.09,22.8,,,3Bd049,,Una hora de lluvia moderada 16:30 - 17:50,2015,2,3,8,0.5,280,910,13.58208955,67,15,21,98,0.99,962,282045,8562821,-71.00945579,-12.99261871
DR,3,2/3/2015,4,40,250,4,19:00:00,19:30:00,19:28:00,1040,19L,Craugastoridae,Pristimantis,gagliardi,0.3,rama,saltando,0.12,13.1,,,3Bd048,,Una hora de lluvia moderada 16:30 - 17:50,2015,2,3,8,0.5,280,910,13.58208955,67,15,21,98,0.99,962,282045,8562821,-71.00945579,-12.99261871
DR,3,2/3/2015,4,41,250,4,19:40:00,20:10:00,19:54:00,,,Bufonidae,Rhinella,tacana,0.8,hoja,activo,2.15,28.9,,,3Bd051,,Una hora de lluvia moderada 16:30 - 17:50,2015,2,3,8,0.5,280,910,13.58208955,67,15,21,99,0.99,956,282078,8562846,-71.00914986,-12.99239514
